run,competition,variant,k,cum_hours,score,medal,lower_better,file,note,metric_version,grader_sha256,mlebench_version,mlebench_commit
20260814_223832_essay-kb,learning-agency-lab-automated-essay-scoring-2,uncapped,1,2.82,0.83909,gold,0,top1ens-total_run_time2.82h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260814_223832_essay-kb,learning-agency-lab-automated-essay-scoring-2,uncapped,2,6.75,0.83909,gold,0,top2ens-total_run_time6.75h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260814_223832_essay-kb,learning-agency-lab-automated-essay-scoring-2,uncapped,3,13.74,0.83909,gold,0,top3ens-total_run_time13.74h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260814_223832_essay-kb,learning-agency-lab-automated-essay-scoring-2,uncapped,4,14.97,0.8469,gold,0,top4ens-total_run_time14.97h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260814_223832_essay-kb,learning-agency-lab-automated-essay-scoring-2,uncapped,5,16.8,0.84756,gold,0,top5ens-total_run_time16.8h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260814_223832_essay-kb,learning-agency-lab-automated-essay-scoring-2,uncapped,6,20.01,0.84501,gold,0,top6ens-total_run_time20.01h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260814_223832_essay-kb,learning-agency-lab-automated-essay-scoring-2,uncapped,7,22.09,0.84408,gold,0,top7ens-total_run_time22.09h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_043435_lmsys-kb,lmsys-chatbot-arena,capped,1,1.18,1.08526,-,1,top1ens-total_run_time1.18h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_043435_lmsys-kb,lmsys-chatbot-arena,uncapped,1,1.18,1.08526,-,1,top1ens-total_run_time1.18h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_043500_lmsys-kbimp,lmsys-chatbot-arena,uncapped,1,0.2,1.01495,above-med,1,top1ens-total_run_time0.2h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_043620_lmsys-base,lmsys-chatbot-arena,capped,1,1.29,1.03468,above-med,1,top1ens-total_run_time1.29h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_043620_lmsys-base,lmsys-chatbot-arena,capped,2,4.16,1.033,above-med,1,top2ens-total_run_time4.16h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_043620_lmsys-base,lmsys-chatbot-arena,capped,3,7.31,1.03101,above-med,1,top3ens-total_run_time7.31h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_043620_lmsys-base,lmsys-chatbot-arena,uncapped,1,1.29,1.03468,above-med,1,top1ens-total_run_time1.29h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_043620_lmsys-base,lmsys-chatbot-arena,uncapped,2,4.16,1.033,above-med,1,top2ens-total_run_time4.16h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_043620_lmsys-base,lmsys-chatbot-arena,uncapped,3,7.31,1.03101,above-med,1,top3ens-total_run_time7.31h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,capped,1,0.6,0.82709,-,0,top1ens-total_run_time0.6h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,capped,2,1.74,0.82709,-,0,top2ens-total_run_time1.74h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,capped,3,3.74,0.82709,-,0,top3ens-total_run_time3.74h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,capped,4,5.95,0.83759,gold,0,top4ens-total_run_time5.95h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,capped,6,8.15,0.83591,gold,0,top6ens-total_run_time8.15h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,10,12.89,0.8325,above-med,0,top10ens-total_run_time12.89h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,11,14.39,0.83211,above-med,0,top11ens-total_run_time14.39h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,1,0.6,0.82709,-,0,top1ens-total_run_time0.6h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,2,1.74,0.82709,-,0,top2ens-total_run_time1.74h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,3,3.74,0.82709,-,0,top3ens-total_run_time3.74h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,4,5.95,0.83759,gold,0,top4ens-total_run_time5.95h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,5,8.08,0.83614,gold,0,top5ens-total_run_time8.08h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,6,8.15,0.83591,gold,0,top6ens-total_run_time8.15h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,7,9.63,0.83577,silver,0,top7ens-total_run_time9.63h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,8,10.94,0.83429,above-med,0,top8ens-total_run_time10.94h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_062536_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,9,11.6,0.83236,above-med,0,top9ens-total_run_time11.6h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063351_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,capped,1,2.11,0.84268,gold,0,top1ens-total_run_time2.11h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063351_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,capped,2,4.28,0.84268,gold,0,top2ens-total_run_time4.28h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063351_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,capped,3,4.35,0.84268,gold,0,top3ens-total_run_time4.35h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063351_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,1,2.11,0.84268,gold,0,top1ens-total_run_time2.11h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063351_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,2,4.28,0.84268,gold,0,top2ens-total_run_time4.28h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063351_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,3,4.35,0.84268,gold,0,top3ens-total_run_time4.35h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063352_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,capped,1,4.84,0.79925,-,0,top1ens-total_run_time4.84h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063352_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,capped,2,5.57,0.79925,-,0,top2ens-total_run_time5.57h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063352_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,capped,3,6.57,0.79925,-,0,top3ens-total_run_time6.57h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063352_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,capped,4,6.66,0.81225,-,0,top4ens-total_run_time6.66h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063352_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,1,4.84,0.79925,-,0,top1ens-total_run_time4.84h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063352_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,2,5.57,0.79925,-,0,top2ens-total_run_time5.57h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063352_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,3,6.57,0.79925,-,0,top3ens-total_run_time6.57h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_063352_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,4,6.66,0.81225,-,0,top4ens-total_run_time6.66h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260816_102136_lmsys-kbimp,lmsys-chatbot-arena,uncapped,1,0.27,1.03817,above-med,1,top1ens-total_run_time0.27h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,capped,1,6.87,1.02788,above-med,1,top1ens-total_run_time6.87h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,capped,2,9.87,1.02212,above-med,1,top2ens-total_run_time9.87h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,capped,3,10.09,1.02284,above-med,1,top3ens-total_run_time10.09h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,capped,4,15.24,1.02322,above-med,1,top4ens-total_run_time15.24h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,uncapped,1,6.87,1.02788,above-med,1,top1ens-total_run_time6.87h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,uncapped,2,9.87,1.02212,above-med,1,top2ens-total_run_time9.87h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,uncapped,3,10.09,1.02284,above-med,1,top3ens-total_run_time10.09h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,uncapped,4,15.24,1.02322,above-med,1,top4ens-total_run_time15.24h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,uncapped,5,21.48,1.02241,above-med,1,top5ens-total_run_time21.48h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kb,lmsys-chatbot-arena,uncapped,6,26.55,1.02365,above-med,1,top6ens-total_run_time26.55h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kbimp,lmsys-chatbot-arena,capped,1,2.57,1.03584,above-med,1,top1ens-total_run_time2.57h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kbimp,lmsys-chatbot-arena,capped,2,2.75,1.01788,above-med,1,top2ens-total_run_time2.75h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kbimp,lmsys-chatbot-arena,uncapped,1,2.57,1.03584,above-med,1,top1ens-total_run_time2.57h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022101_lmsys-kbimp,lmsys-chatbot-arena,uncapped,2,2.75,1.01788,above-med,1,top2ens-total_run_time2.75h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022311_lmsys-base,lmsys-chatbot-arena,capped,1,0.53,1.02621,above-med,1,top1ens-total_run_time0.53h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022311_lmsys-base,lmsys-chatbot-arena,capped,2,2.04,1.02362,above-med,1,top2ens-total_run_time2.04h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022311_lmsys-base,lmsys-chatbot-arena,uncapped,1,0.53,1.02621,above-med,1,top1ens-total_run_time0.53h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_022311_lmsys-base,lmsys-chatbot-arena,uncapped,2,2.04,1.02362,above-med,1,top2ens-total_run_time2.04h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_193119_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,capped,1,6.59,0.82216,-,0,top1ens-total_run_time6.59h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193119_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,capped,2,8.48,0.82216,-,0,top2ens-total_run_time8.48h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193119_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,1,6.59,0.82216,-,0,top1ens-total_run_time6.59h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193119_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,2,8.48,0.82216,-,0,top2ens-total_run_time8.48h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193119_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,3,9.37,0.82216,-,0,top3ens-total_run_time9.37h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193119_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,4,10.22,0.81186,-,0,top4ens-total_run_time10.22h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193119_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,5,12.08,0.81165,-,0,top5ens-total_run_time12.08h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193119_essay-base-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,6,12.18,0.81165,-,0,top6ens-total_run_time12.18h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,capped,1,3.05,0.83332,above-med,0,top1ens-total_run_time3.05h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,capped,2,7.57,0.83332,above-med,0,top2ens-total_run_time7.57h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,1,3.05,0.83332,above-med,0,top1ens-total_run_time3.05h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,2,7.57,0.83332,above-med,0,top2ens-total_run_time7.57h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,3,9.88,0.83332,above-med,0,top3ens-total_run_time9.88h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,4,12.52,0.84009,gold,0,top4ens-total_run_time12.52h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,5,14.76,0.84128,gold,0,top5ens-total_run_time14.76h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,6,14.84,0.84184,gold,0,top6ens-total_run_time14.84h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kb-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,7,21.52,0.84063,gold,0,top7ens-total_run_time21.52h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,capped,1,4.1,0.83243,above-med,0,top1ens-total_run_time4.1h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,capped,2,8.42,0.83243,above-med,0,top2ens-total_run_time8.42h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,1,4.1,0.83243,above-med,0,top1ens-total_run_time4.1h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,2,8.42,0.83243,above-med,0,top2ens-total_run_time8.42h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,3,9.33,0.83243,above-med,0,top3ens-total_run_time9.33h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,4,10.28,0.83243,above-med,0,top4ens-total_run_time10.28h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,5,10.79,0.83243,above-med,0,top5ens-total_run_time10.79h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,6,11.45,0.83243,above-med,0,top6ens-total_run_time11.45h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,7,12.37,0.83161,above-med,0,top7ens-total_run_time12.37h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,8,12.44,0.8307,above-med,0,top8ens-total_run_time12.44h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_193958_essay-kbimp-s43,learning-agency-lab-automated-essay-scoring-2,uncapped,9,12.5,0.83099,above-med,0,top9ens-total_run_time12.5h.csv,,mlebench-unmodified,0678a57d8c427d98ed185ba619de237a49b0e467a3e3f6c2746d0ef9d5253b06,1.0.0,
20260817_231316_lmsys-base-s43,lmsys-chatbot-arena,capped,1,1.29,1.05187,above-med,1,top1ens-total_run_time1.29h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_231316_lmsys-base-s43,lmsys-chatbot-arena,capped,2,5.38,1.05512,-,1,top2ens-total_run_time5.38h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_231316_lmsys-base-s43,lmsys-chatbot-arena,uncapped,1,1.29,1.05187,above-med,1,top1ens-total_run_time1.29h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_231316_lmsys-base-s43,lmsys-chatbot-arena,uncapped,2,5.38,1.05512,-,1,top2ens-total_run_time5.38h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_231316_lmsys-base-s43,lmsys-chatbot-arena,uncapped,3,9.59,1.05847,-,1,top3ens-total_run_time9.59h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_231316_lmsys-base-s43,lmsys-chatbot-arena,uncapped,4,10.66,1.06198,-,1,top4ens-total_run_time10.66h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_231430_lmsys-kb-s43,lmsys-chatbot-arena,capped,1,0.78,1.04961,above-med,1,top1ens-total_run_time0.78h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_231430_lmsys-kb-s43,lmsys-chatbot-arena,capped,2,1.83,1.04982,above-med,1,top2ens-total_run_time1.83h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
20260817_231430_lmsys-kb-s43,lmsys-chatbot-arena,uncapped,1,0.78,1.04961,above-med,1,top1ens-total_run_time0.78h.csv,,mlebench-unmodified,d6d489e5d5427f32080c9a20a1d4d8aac9810db435733a3cd9ebe5d4f22d8f5a,1.0.0,
